 X,Y,amenity,name,cuisine,addr:street,addr:housenumber,addr:postcode,phone,website,addr:city,opening_hours,addr:state,takeaway,delivery,outdoor_seating,wheelchair,drink:beer,drink:wine,addr:country,smoking,cocktails,diet:vegetarian,drink:liquor,toilets,reservation,drink:coffee,payment:cash,name:en,email,payment:credit_cards,bar,diet:vegan,fax,happy_hours,internet_access,toilets:unisex,description,toilets:wheelchair,drink:tea,payment:debit_cards,capacity
-73.9458677,40.7071949975452,restaurant,Brooklyn Ball Factory,,Montrose Avenue,95,,,www.bkballfactory.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0267606,40.6332937975452,restaurant,Brooklyn Beet Company,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn Beet Company,,,,,,,,,,,,,
-73.9817243,40.6744486975452,restaurant,Brooklyn Burgers & Beer,burger,5th Avenue,259,11215,+1 718 788 1458,http://www.brooklynburgersandbeer.com/,,"Tu-We 11:00-22:00; Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-22:00",,,,sidewalk,yes,draught,yes,,,yes,,yes,yes,,,,,,,yes,yes,,,wlan,yes,,yes,,,
-74.0165403,40.6753603975452,restaurant,Brooklyn Crab,seafood,Reed Street,24,11231,,http://brooklyncrab.com/,Brooklyn,"We-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 11:30-22:00",NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9857687,40.7565134975452,restaurant,Brooklyn Diner,diner,West 43rd Street,155,10036,+1 212-265-5400,https://www.brooklyndiner.com/location/brooklyn-diner-times-square/,,"Mo, Su 08:00-23:00; Tu-Sa 08:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9808702,40.7656333975452,restaurant,Brooklyn Diner,diner,West 57th Street,212,10019,+1 212-977-1957,https://www.brooklyndiner.com/location/brooklyn-diner-57st/,New York,"Mo 07:30-23:00; Tu-Fr 07:30-24:00; Sa 07:00-24:00; Su 07:00-23:00",,yes,yes,,no,,,,,,,,,yes,,,,,,,,,,,,,,,,
-77.6078419,43.0878478975452,restaurant,Brooklyn Joes,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9576828,40.7314409975452,restaurant,Brooklyn Label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.3272673,43.1722900975452,restaurant,Brooklyn Marie's Italian Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.1858602,43.0526479975452,restaurant,Brooklyn Pickle,,West Genesee Street,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9503908,40.6727922975452,restaurant,Brooklyn Pizza,pizza,Nostrand Avenue,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9541919,40.7310173975452,restaurant,Brooklyn Point Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9489429,40.6434555975452,restaurant,Brooklyn Sidewalk Cafe,,Nostrand Avenue,1740,11226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9495902,40.7146275975452,restaurant,Brooklyn Star,Southern,Lorimer Street,593,11211,,,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9441291,40.7462573975452,restaurant,Brooks,"italian;american;pub",Jackson Avenue,24-28,11101,+1 718 937 1890,,,Mo-Su 11:00-23:001,,,,,,draught,yes,,,yes,,yes,,,,,,,,yes,,,Mo-Su 16:00-19:00,,,,,,,
-77.6355984,43.1322958975452,restaurant,Brooks Landing Diner,,Genesee Street,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.1632231,41.4295483975452,restaurant,Brother Bruno Pizza,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.994726,40.7500960975452,restaurant,Brother Jimmy's BBQ,barbecue,8th Avenue,416,10001,,https://www.brotherjimmys.com/locations/midtown,New York,,NY,,,no,,,,US,no,,,,,,,,,,,,,,,,,,,,,
-73.9808445,40.7445455975452,restaurant,Brother Jimmy's BBQ,barbecue,Lexington Avenue,181,10016,,https://brotherjimmys.com/locations/new-york-city/murray-hill/,,,,,,sidewalk,,draught,yes,,,,,yes,,,,,,,,yes,,,,,,,,,,
-73.628448,40.7107959975452,restaurant,Brother Robinson & Genesis,soul,North Franklin Street,143,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-516-280-4142,,,,,,,,
-73.9152939,40.8699978975452,restaurant,Brown Sugar Bar and Restaurant,cuban,Broadway,5060,,+1-646-688-3504,https://brownsugaruptown.business.site/,,"Mo-Fr 16:00-02:00; Sa, Su 12:00-00:00",,yes,,,yes,,,,,,,,,recommended,yes,,,,,,,,,,,,,,,
-75.9638663,42.1138370975452,restaurant,Brozzetti's Pizza,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6867595,40.5863491975452,restaurant,Brucie's Bel Aire Pizzeria,pizza,New York Avenue,212,11561,,,,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9873238,40.7323273975452,restaurant,Bruno,italian_pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5913921,42.7695256975452,restaurant,Brunswick Cream,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0089922,40.7167151975452,restaurant,Brushstroke,japanese,Hudson Street,30,,+1-212-791-3771,https://davidbouley.com/,,"Mo-Th 17:30-22:30; Fr, Sa 17:30-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9829323,40.7532049975452,restaurant,Bryant Park Grill,,,,,,http://arkrestaurants.com/bryant_park/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9906111,40.7615248975452,restaurant,B Squared,,9th Avenue,679,,+1-646-362-3171,https://www.bsquared-nyc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9530891,40.7763429975452,restaurant,Bua Thai Ramen & Robata Grill,thai,2nd Avenue,1611,10028,+1 212-879-7999,http://buathairamennyc.com,,"Mo-Th 11:00-22:30; Fr 11:00-23:30; Sa 11:30-23:30; Su 11:30-22:30",,yes,yes,yes,,,,,,yes,,,,yes,,,,buathairamennyc@gmail.com,,,,,,,,,,,,
-73.7657693,42.2487805975452,restaurant,Bubba Bean BBQ,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9863644,40.7572194975452,restaurant,Bubba Gump Shrimp Co.,seafood,Broadway,1501,,,https://www.bubbagump.com/locations/new-york-city/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.688735,42.8976886975452,restaurant,Bubbles Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0084234,40.7198226975452,restaurant,Bubby's,,Hudson Street,120,10013,+1 212 219 0666,http://bubbys.com/tribeca/,,"Su-Th 08:00-23:00; Fr-Sa 08:00-22:00",,,,,,,,,,,,,,,,,Buddy's Pie,,,,,,,wlan,,,,,,
-74.0077399,40.7394974975452,restaurant,Bubby's High Line,,Gansevoort Street,73,,2122190666,https://www.bubbys.com/,,"Mo-Su 08:00-12:00, 20:00-00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8762417,41.9954133975452,restaurant,Bubby's Take Away Kitchen,mexican,West Market Street,19,12571,(845) 758-8226,,Red Hook,,NY,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9776441,40.7460281975452,restaurant,Bubo,,,,,,,,"Mo-We 17:00-02:00; Th 16:00-02:00; Fr 16:00-04:00; Sa 11:00-04:00; Su 11:00-02:00",,,,,,yes,yes,,,,,,,,,,,,,,,,"Mo-We 17:00-18:30; Th-Su 16:00-18:30",,,,,,,
-73.9851576,40.7579073975452,restaurant,Buca di Beppo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9673316,40.7987385975452,restaurant,Buca Pizzeria,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9714314,40.7937519975452,restaurant,Buceo 95,spanish,West 95th Street,201,10025,,http://www.buceo95.com/,New York,,NY,,,,,,,US,,,,,,,,,,info@buceo95.com,,,,,,,,,,,,
-73.6476343,40.6577207975452,restaurant,Bucketlist,,Sunrise Highway,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7031823,40.6608004975452,restaurant,Buckley's,"irish;pub",South Franklin Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5977886,40.8756315975452,restaurant,Buckram Stables Bar & Cafe,,,,11560,,,,,,,,,,,,,,,,,,,,,Buckram Stables Bar & Cafe,,,,,,,,,,,,,
-73.9525406,40.7770945975452,restaurant,Budapest Café & Restaurant,hungarian,2nd Avenue,1631,10028,+1 212-327-1105,http://www.andrescafenewyork.com,,11:30-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0038344,40.7434806975452,restaurant,Buddakan,asian,9th Avenue,75,10011,,,New York,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9987984,40.7138650975452,restaurant,Buddha Bodai,chinese,Mott Street,5,10013,+1-212-566-8388,https://www.buddha-bodai.com,,"Mo-Fr 11:00-21:30; Sa-Su 10:00-21:30",,,,,,,,,,,only,,,,,,,,,,yes,+1-212-566-1717,,,,,,,,
-73.9831134,40.7252275975452,restaurant,Buenos Aires,Argentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8372484,40.7180584975452,restaurant,Buenos Aires Tango Argentine Bar & Grill,"Argentinian;Latin American",Queens Boulevard,111-08,11375,+1-718-520-6488,http://buenosairestangosteakhouse.com,Forest Hills,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.9513492,43.0089609975452,restaurant,Buffalo Dog House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.7935658,42.8773135975452,restaurant,Buffalo Pizza & Ale House,pizza,Dingens Street,603,,,http://www.buffalopizzaalehouse.com/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.667079,43.2057998975452,restaurant,Buffalo Wild Wings,"chicken;american",Ridge Road West,1500,14615,,,Rochester,,NY,yes,no,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,
-74.1581101,40.6120426975452,restaurant,Buffalo Wild Wings,"chicken;american",Yona Avenue,1447,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8681511,40.6553384975452,restaurant,Buffalo Wild Wings,"chicken;american",,,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.0817639,40.8574221975452,restaurant,Buffalo Wild Wings,"chicken;american",,,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7664413,41.0324575975452,restaurant,Buffalo Wild Wings,"chicken;american",,,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7798452,42.8601199975452,restaurant,Buffalo Wild Wings,"chicken;american",,,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4867808,44.6940952975452,restaurant,Buffalo Wild Wings,"chicken;american",,,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7256114,40.6625977975452,restaurant,Buffalo Wild Wings,wings,Green Acres Road South,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9864034,40.7601612975452,restaurant,Buffalo Wild Wings,,,,,212-265-9453,,,Mo-Su 11:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,
-73.7825279,40.6409777975452,restaurant,Buffalo Wild Wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7377024,40.6750238975452,restaurant,Buffet,jamaican,Merrick Boulevard,232-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9852989,40.6864151975452,restaurant,Building on Bond,american,Bond Street,112,11217,+1-347-853-8687,https://buildingonbond.com/,,Mo-Su 06:30-22:30+,,yes,,sidewalk,limited,draught,yes,,,yes,yes,yes,yes,yes,yes,,,info@buildingonbond.com,,yes,,,,,yes,,no,yes,,
-73.789934,42.9753179975452,restaurant,Bui Thai,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9629819,40.6825230975452,restaurant,Buka,nigerian,Fulton Street,946,11238,+1-347-763-0619,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,
-74.0582731,41.4543663975452,restaurant,Bukhara Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.0061875,43.0298452975452,restaurant,Bull & Bear Roadhouse,,East Genesee Street,411,,+1-315-437-2855,https://www.bullandbearroadhouse.com/,Fayetteville,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.3762573,41.4507982975452,restaurant,BullChicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9232382,40.7104957975452,restaurant,Bunker Vietnamese,"sandwich;vietnamese",Scott Avenue,99,,+1-718-386-4282,http://bunkernyc.com/,,"Tu, We, Su 12:00-22:00; Th-Sa 12:00-23:00",,yes,yes,,yes,,,,,,yes,,,yes,served,,,eat@bunkernyc.com,,,,,,,,,,,,
-73.9607387,40.7126650975452,restaurant,Bunk Sandwiches,sandwich,Driggs Avenue,740,11211,,,Brooklyn,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9278626,40.7048893975452,restaurant,Bunna Cafe,ethiopian,Flushing Avenue,1084,,+1-347-295-2227,http://bunnaethiopia.net/,,"Mo-Fr 12:00-23:00; Sa-Su 11:00-16:00, 17:00-23:00",,yes,yes,,yes,yes,yes,,no,yes,yes,,yes,yes,yes,only,,,,,yes,,yes,,,,,yes,,
-73.9998475,40.7427911975452,restaurant,Buns Bar,,West 19th Street,,,,,,,,,,,,,,,,,,,,,,,Buns Bar,,,,,,,wlan,,,,,,
-73.9573614,40.6718890975452,restaurant,Bunsmith,korean,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,
-73.7958216,40.7926403975452,restaurant,Buona Forchetta,italian,9th Avenue,168-68,,+1-718-767-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9006591,40.7020580975452,restaurant,Burek Pizza,pizza,Forest Avenue,68-55,11385,+1-718-576-3147,,Ridgewood,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.671784,40.6569040975452,restaurant,Burger Bandit,burger,Broadway,2,11563,,,Lynbrook,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6627706,40.7068279975452,restaurant,Burger Bite,burger,Hempstead Turnpike,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.4059265,41.4532612975452,restaurant,Burger Boyz,burger,,,,(845) 343-2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9205555,40.7663306975452,restaurant,Burger Club,Burger,30th Avenue,32-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.958603,40.7191551975452,restaurant,Burger Guru,"burger;greek",Berry Street,98,11249,,www.theburgerguru.com,Brooklyn,,NY,,,,,,,US,,,,,,,,,Ela,,,,,,,,,,,,,
-73.9749707,40.7601912975452,restaurant,Burger Heaven,burger,East 53rd Street,9,10022,,https://www.burgerheaven.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9669048,40.7642610975452,restaurant,Burger Heaven,burger,Lexington Avenue,804,,+1 212-838-3580,https://www.burgerheaven.com/,,"Mo-Sa 07:30-21:15; Su 08:30-19:45",,,yes,no,,,,,,,,,,,,,,,,,,,15:00-19:00,,,,,,,
-73.9283824,40.7043445975452,restaurant,Burger It Up,"burger;chicken;sandwich;salad",Knickerbocker Avenue,146,,+1-347-318-2618,https://burgerituptogo.com/,,"Mo-Th 11:00-22:00; Fr 11:00-00:00; Sa 13:00-00:00; Su 13:00-22:00",,yes,yes,,,,yes,,,,yes,yes,,,yes,only,,,,,,,yes,,,,,,,
-73.9787872,40.7638843975452,restaurant,Burger Joint,"american;burger",West 56th Street,119,,2127087414,http://burgerjointny.com,,Mo-Su 11:00-23:00,,,,,,,,,,,,,,,,,Burger Joint119,,,,,,,,,,,,,
-73.993461,40.7400891975452,restaurant,Burger & Lobster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.9117413,42.1007236975452,restaurant,Burger Mondays,,,,,,,,Mo-Sa 11:30-24:00,,,,,no,,,,,,,,,,,yes,,,,,,,,,,,,,,
-73.9587626,40.7754020975452,restaurant,Burger One,diner,Lexington Avenue,1150,,+1 212-737-0095,,,"Mo-Fr 06:00-20:00; Sa 07:00-17:00; Su 08:00-17:00",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9953869,40.7543157975452,restaurant,Burgers and Cupcakes,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6748272,40.6550634975452,restaurant,Burger Shack,burger,Broadway,97,11563,,http://burgershackoflynbrook.com/,Lynbrook,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8534765,40.8491857975452,restaurant,Burger Time,,Morris Park Avenue,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.978873,40.6703689975452,restaurant,Burger Village,burger,7th Avenue,222,11215,+1-718-499-4165,https://www.burgervillage.com,,"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00",,,,patio,yes,draught,yes,,,,yes,,yes,,,,,,,yes,yes,,,,yes,,yes,,,
-73.423329,43.8488796975452,restaurant,Burleigh's Luncheonette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.751461,42.6524405975452,restaurant,Burrito Joe's,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.069092,40.8349899975452,restaurant,Burrito Palace,mexican,Portion Road,1018,11779,,http://burritopalaceandgrill.com/,Ronkonkoma,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.899246,40.7008071975452,restaurant,Burrito Republic,"mexican;burrito;taco",71st Avenue,59-15,11385,+1-929-337-6446,https://burritorepublicnyc.com,Ridgewood,Tu-Su 11:00-21:00,NY,,yes,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,
-73.9485669,40.7887828975452,restaurant,Burritos y Mas,,Lexington Avenue,1571,,+1 646-918-4748,,,11:00-22:00,,,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
-74.0059509,40.7370158975452,restaurant,Bus Stop Cafe,"american; breakfast; burger; salad",Hudson Street,597,,+1-212-206-1100,https://www.busstopcafe-nyc.com/,,Mo-Su 07:00-23:00,,yes,yes,yes,no,yes,yes,,,,,,yes,,yes,,,,,,,,,,yes,,,yes,,
-75.7813915,44.0416352975452,restaurant,Buster's Brew Pub,"regional;pizza;burger;sandwich;beer",Euphrates River Valley Rd,,13602,,,Fort Drum,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
-73.9670572,40.7989601975452,restaurant,Busters NYC,american,Amsterdam Avenue,892,10025,212 665-5045,http://bustersnyc.com,New York,Tu-Sa 12:00-21:00,NY,,,,,,,US,no,,,,,,,,,,,,,,,,,,,,,
-75.1690318,44.5958344975452,restaurant,Buster's Sports Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77.6033439,43.1417956975452,restaurant,Buta Pub,fusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9163237,40.7643634975452,restaurant,Butcher Bar,"barbeque;burger",30th Avenue,37-10,,+1-718-606-8140,www.butcherbar.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.4982769,44.6968792975452,restaurant,Butcher block,,Booth Drive,15,ny 12901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.1614171,41.3337389975452,restaurant,Butter Blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.2328671,40.8160891975452,restaurant,Butterfields,american,Old Willets Path,661,11788,631-851-1507,https://www.butterfieldsrestaurant.biz/,"hauppauge, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.006475,40.7193760975452,restaurant,Butterfly,american,,,,,,,,,yes,yes,no,,,,,no,,,,,,,,,,,,,,,wlan,,,,,,
-74.0043588,40.7327006975452,restaurant,Buvette Gastrotheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.001033,40.7292022975452,restaurant,by Chloe,,Bleecker Street,185,10012,+1 212 290 8000,https://bychefchloe.com/,New York,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,
-73.9789907,40.7580890975452,restaurant,By chloe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9929316,40.7419681975452,restaurant,By Chloe,,West 22nd Street,60,10010,,https://eatbychloe.com/,New York,"Mo-Fr 07:30-22:00; Sa-Su 10:00-22:00",,yes,yes,,,,,,no,,,,,,,,,,,,only,,,,,,,,,
-74.0826907,41.8438766975452,restaurant,ByWater Bistro,,,,,,http://BywaterBistro.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8455395,40.7208592975452,restaurant,Cabana,latino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.6451349,40.6564338975452,restaurant,Cabo,,North Park Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9083439,40.7030354975452,restaurant,Cachapas y Mas,venezuelan,Seneca Avenue,678,,+1-347-721-3767,,,"Mo-Th, Su 11:00-23:00; Fr, Sa 11:00-05:00",,yes,yes,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,
-74.7498866,42.5919560975452,restaurant,Cafe 151,,Main Street,151,12197,,,Worcester,Mo-Sa 07:30-20:00,NY,yes,no,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,50
-73.7677673,42.6517513975452,restaurant,Cafe 217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.8725002,42.8992949975452,restaurant,Cafe 59,american,Allen Street,62,14202,,https://www.cafe59.com/,Buffalo,"Mo-Th 08:00-23:00; Fr 08:00-24:00; Sa 10:00-24:00; Su 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
-73.9782,40.7859843975452,restaurant,Cafe 82,diner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.926221,40.7624840975452,restaurant,Café Aliada,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0047415,40.7254542975452,restaurant,Café Altro Paradiso,,Spring Street,234,,,,,,,,,,,,,,,,,,,,,,Café Altro Paradiso,,,,,,,,,,,,,
-74.0099636,40.7159670975452,restaurant,Cafe Amore's Restaurant,pizza,,,,,https://www.cafeamorepizza.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9512978,40.7110912975452,restaurant,Cafe Argentino,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.8518314,40.7267231975452,restaurant,Café Arzu,uzbek,Queens Boulevard,"101-5;101-05",11375,+1 718 830-3335,,Forest Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9829829,40.7793498975452,restaurant,Cafe Bee,,,,,2123622171,,,Mo-Su 08:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.517416,40.7986854975452,restaurant,Cafe Bella,deli,Robbins Lane,235,11791,,,Syosset,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9639545,40.7743902975452,restaurant,Cafe Boulud,french,East 76th Street,20,10021,+1-212-772-2600,https://www.cafeboulud.com/nyc/,New York,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.7562242,42.6468949975452,restaurant,Cafe Capriccio,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.993359,40.6880052975452,restaurant,Cafe Chili,thai,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9821195,40.7500524975452,restaurant,Cafe China,chinese,East 37th Street,13,10016,,http://www.cafechinanyc.com/,New York,"Su-We 11:00-22:30, Th-Sa 11:00-23:30",NY,yes,yes,no,,,,,outside,,,,,,,,,,,,,,,,,,,,,
-73.9549785,40.7335812975452,restaurant,Cafecito Bogota,latin_american,Manhattan Avenue,1015,11222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0039645,40.7374393975452,restaurant,Cafe Cluny,,West 12th Street,284,,+1 212 255 6900,https://www.cafecluny.com/,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9576296,40.7197700975452,restaurant,Café Colette,,Berry Street,79,11249,347-599-1381,http://cafe-colette.com/,Brooklyn,,NY,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,
-73.9778804,40.7841336975452,restaurant,Café con Leche,,,,,,http://rhgnyc.com/ccl/,,Mo-Su 11:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9828428,40.7225162975452,restaurant,Cafe Cortadito,cuban,East 3rd Street,210,10009,,,New York City,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9510453,40.7791603975452,restaurant,Cafe d'Alsace,french,2nd Avenue,1695,10128,+1 212-722-5133,https://www.cafedalsace.com,,"Mo-Th 10:30-22:30; Fr 10:30-23:00; Sa 09:00-23:00; Su 09:00-22:30",,,,yes,,yes,,,,,,,,,,,,cafedalsace@chefdriven.com,,,,,,,,,,,,
-73.9628478,40.7170643975452,restaurant,Café de la Esquina,,Wythe Avenue,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.5349102,40.7916900975452,restaurant,Café Dolce Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9508708,40.5840139975452,restaurant,Cafe Dushanbe,,,,11235,+17186769404,,,Mo-Su 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74.0180837,41.9325596975452,restaurant,Cafe East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9588041,40.7105003975452,restaurant,Cafe el Puente,latin_american,South 4th Street,231,11211,+1 718 388-2416,,Brooklyn,,NY,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9012029,40.7026290975452,restaurant,Café Esencia,"spanish; sandwich",Forest Avenue,68-38,,,https://cafe-esencia.com/,,"Sa, Su 08:00-17:00; Mo-Fr 07:00-17:00",,yes,,sidewalk,limited,,,,,,yes,,yes,,yes,,,,,,yes,,,wlan,yes,,no,yes,,
-73.9818595,40.7717565975452,restaurant,Café Fiorello,italian,Broadway,1900,,,,,,,yes,,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,
-73.607886,40.7446136975452,restaurant,Cafe Formaggio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9655724,40.7620645975452,restaurant,Cafe Fresco,,East 60th Street,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9764333,40.7809719975452,restaurant,Cafe Frida,mexican,Columbus Avenue,368,10024,,http://www.cafefrida.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.9942314,40.7228370975452,restaurant,Cafe Habana,cuban,Prince Street,17,10012,,,New York,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
